,Unnamed: 0,bpm,key_signature,chords,song_name
0,0,200.0640204865557,C# major,"['-', 'v65', 'v65', 'biv', 'v65', 'v65', 'bi64', 'v65', 'bi64', 'bi', 'v65', 'bi64', 'v65', 'bi', 'bi64', 'v65', 'v65', 'bi64', 'bi', 'v', 'bi7', 'v', 'v', 'bi7', 'v', 'biv7', 'biv', 'bbvii', 'bbvii', 'bbiii', 'i42', 'bi64', 'biv', 'bi64', 'bi', 'biv', 'bi64', 'v65', 'v65', 'bi', 'v65', 'v65', 'bi', 'bbiii', 'v', 'v7', 'bbiii64', 'v', 'bi', 'biv7', 'biv', 'biv7', 'biv', 'bbvii', 'i42', 'bi64', 'bi53', 'v65', 'bi64', 'biv', 'v65', 'bi53', 'biv', 'bi64', 'v65', 'bi53', 'bi', 'bi43', 'v65', 'bi64', 'v65', 'bi64', 'v65', 'bi64', 'bi64', 'v7', 'bi6', 'i', 'bi6', 'biv', 'biv', 'bi6', 'bi6', 'biv', 'v65', 'bbvii', 'v7', 'v7', 'v7', 'v7', 'v7', 'v7', 'i42', 'v', 'bbiii64', 'i42', 'bbvii', 'bbvii', 'bbvii', 'bbvii', 'bbvii']",Fastlove
0,0,90.00090000900009,D major,"['-', '-', 'I', 'IV', 'I43M7', 'bVII', 'I', 'IV65M7', 'I6', 'i', 'i', 'i', 'I53', 'I', 'I53', 'v', 'i', 'IV53', 'i', 'i', 'i', 'IV', 'I53', 'I', 'I53', 'v', 'i', 'IV53', 'i', 'i', 'I53', 'IV64', 'I53', 'v', 'I53', 'IV53', 'i', 'iv', 'i', 'i', 'iv43', 'I', 'iv43', 'iv', 'i', 'I53', 'i', 'iii65', 'i', 'i', 'i', 'i', 'I', 'bvii', 'I53', 'v42', 'I53', 'IV64', 'IV', 'i', 'iv', 'i', 'i', 'I53', 'i', 'I53', 'I', 'I53', 'i', 'I53', 'I', 'I53', 'i', 'I53', 'I', 'I53']",Fat Bottomed Girls
0,0,70.00023333411112,E- major,"['-', '-', 'I53', 'i', 'vi', 'I53', 'i64', 'vi7', 'vi', 'vi', 'i64', 'vi7', 'vi', 'I', 'iii', 'vi64', 'I53', 'I', 'I53', 'vi43', 'I53', 'i', 'vi65', 'I64', 'i53', 'I', 'vi', 'I64', 'i53', 'I53', 'I', 'I64', 'I53', 'I53', 'I6', 'vi', 'I', 'i', 'i', 'vi7', 'I', 'i', 'iii', 'vi', 'I', 'i', 'i', 'vi', 'I', 'I64', 'I53', 'I53', 'i']",Father & Son.1
0,0,75.0,E- major,"['-', '-', 'i', 'i', 'i53', 'I53', 'V53', 'i6', 'vi53', 'v', 'I53', 'i53', 'I53', 'V6', 'iii7', 'vi', 'I53', 'ii', 'I53', 'vi', 'vi6', 'I53', 'I53', 'i', 'vi', 'vi43', 'ii', 'I64', 'vi64', 'I6', 'I64', 'iii6', 'vi42', 'iii', 'iii7', 'vi42', 'I', 'V53', 'iii', 'vi7', 'I', 'i', 'iii7', 'vi42', 'I', 'V53', 'iii', 'vi', 'I', 'i', 'V', 'I53']",Father & Son
0,0,101.00006901671382,b- minor,"['-', 'i', 'i', 'iv6', 'I', 'I', 'i', 'iv', 'I53', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'I53', '#vi42', 'ii6', 'I53', '#iii', '#v', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I53', 'I', 'ii64', 'iv6', 'I', 'I', 'ii64', 'ii', 'i', 'I', 'ii43', 'I', 'i', 'I', 'iv', 'i', 'i', 'I', 'iv6', 'I', 'i', 'I', 'iv6', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii64', 'ii43', 'I', 'I', 'ii43', 'ii42', '#vi', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'I6', 'I6', '#v', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'i', 'V53', 'I53', 'I53', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'v7', 'V7M7', 'I', 'I', 'ii64', 'ii42', '#iii65', 'I', 'ii43', 'ii43', 'I53', 'I6', 'ii', 'v', 'I6', 'I', 'ii53', 'ii43', '#vi', 'I', 'i', 'v7', '#iii', 'I64', 'I53']",Father Figure.1
0,0,101.00006901671382,b- minor,"['-', 'i', 'i', 'iv6', 'I', 'I', 'i', 'iv', 'I53', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'I53', '#vi42', 'ii6', 'I53', '#iii', '#v', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I53', 'I', 'ii64', 'iv6', 'I', 'I', 'ii64', 'ii', 'i', 'I', 'ii43', 'I', 'i', 'I', 'iv', 'i', 'i', 'I', 'iv6', 'I', 'i', 'I', 'iv6', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii64', 'ii43', 'I', 'I', 'ii43', 'ii42', '#vi', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'I6', 'I6', '#v', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'i', 'V53', 'I53', 'I53', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'v7', 'V7M7', 'I', 'I', 'ii64', 'ii42', '#iii65', 'I', 'ii43', 'ii43', 'I53', 'I6', 'ii', 'v', 'I6', 'I', 'ii53', 'ii43', '#vi', 'I', 'i', 'v7', '#iii', 'I64', 'I53']",Father Figure.2
0,0,101.00006901671382,b- minor,"['-', 'i', 'i', 'iv6', 'I', 'I', 'i', 'iv', 'I53', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'i', 'i', 'i', 'iv6', 'I53', '#vi42', 'ii6', 'I53', '#iii', '#v', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I53', 'I', 'ii64', 'iv6', 'I', 'I', 'ii64', 'ii', 'i', 'I', 'ii43', 'I', 'i', 'I', 'iv', 'i', 'i', 'I', 'iv6', 'I', 'i', 'I', 'iv6', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'ii', 'V7M7', 'I', 'I', 'ii64', 'ii43', 'I', 'I', 'ii43', 'ii42', '#vi', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'I6', 'I6', '#v', 'ii65', '#vi', 'ii65', '#vi', 'ii65', 'i', 'V53', 'I53', 'I53', 'ii43', 'I', 'I', 'I', 'ii43', 'I', '#vi42', 'ii43', 'I', 'I', '#vi42', 'ii43', 'v7', 'V7M7', 'I', 'I', 'ii64', 'ii42', '#iii65', 'I', 'ii43', 'ii43', 'I53', 'I6', 'ii', 'v', 'I6', 'I', 'ii53', 'ii43', '#vi', 'I', 'i', 'v7', '#iii', 'I64', 'I53']",Father Figure
0,0,97.99998366666938,C# major,"['i', 'biv', 'iv', 'bbiii', 'i', 'biv', 'iv', 'bbiii', 'i', 'biv', 'iv', 'bbiii', 'i', 'bbvii', 'iv', 'i7', 'i', 'bIV53', 'biv', 'bIV53', 'i', 'biv', 'iv', 'bbiii', 'i', 'biv', 'iv', 'bbiii', 'i', 'biv', 'iv', 'i7', 'i', 'bbvii', 'iv', 'bbIII6', 'i', 'bVI', 'i', 'iv', 'i', 'iv', 'i', 'bbvii', 'i', 'biv', 'iv', 'bbIII6', 'i', 'iv', 'i', 'iv', 'i', 'iv', 'i', 'bbvii', 'i', 'i', 'i', 'biv43', 'biv', 'biv', 'iv', 'bbiii', 'i', 'bi', 'bbvii', 'bbiii', 'biv', 'bIV', 'bbvii', 'bbIII53', 'biv', 'bIV53', 'bbvii', 'bbIII53', 'biv', 'bIV53', 'i', 'bIV53', 'i', 'bIV53', 'i', 'bIV53', 'i', 'bIV53', 'i', 'bIV53', 'biv', 'biv', 'biv', 'biv43']",Father of Mine
0,0,111.000111000111,F major,"['-', 'ii', 'i42', 'ii42', 'ii7', 'ii7', 'i', 'vi42', 'v', 'ii42', 'v', 'ii', 'i', 'i', 'v', 'iii7', 'ii', 'i', 'ii42', 'ii42', 'ii7', 'ii42', 'ii42', 'ii7', 'vi', 'iii', 'V53', 'iii7', 'iv', 'ii7', 'ii', 'v', 'ii7', 'v', 'i', 'ii7', 'ii42', 'v', 'iii7', 'ii', 'V53', 'ii7', 'ii42', 'ii7', 'ii42', 'i', 'ii42', 'ii7', 'V', 'I65', 'vi43', 'i', 'ii7', 'i', 'vi7', 'ii7', 'ii7', 'ii', 'i', 'i', 'iv', 'v43', 'ii42', 'ii42', 'i', 'v', 'ii7', 'ii']",Fatte 'na pizza
0,0,79.00006978339498,D major,"['-', 'i', 'I53', 'vi42', 'II', 'ii65', 'ii65', 'vi42', 'iii65', 'II', 'V53', 'IV65', 'iii65', 'I43', 'I43', 'I65', 'II65M7', 'vii65', 'V64', 'IV65', 'iii65', 'I43', 'vi42', 'vi42', 'v', 'vi6', 'iii65', 'II', 'V53', 'IV64', 'iii65', 'I43', 'I6', 'I', 'II65M7', '#iv', 'V64', 'IV65', 'iii65', 'I43', 'vi42', 'vi42', 'vi42', 'vi42', 'i']",Fatti mandare dalla mamma
0,0,82.00160449806134,G major,"['IV6', 'V', 'ii7', 'V', 'vi53', 'IV', 'V64', 'IV', 'i43', 'vi7', 'iii53', 'vi', 'v42', 'I', 'I53', 'IV65', 'vi', 'iii65', 'I', 'iii65', 'iii53', 'vi', 'IV65', 'I6', 'I53', 'ii65', 'IV', 'ii', 'II53', 'vii7', 'ii', 'V53', 'II6', 'iii53', 'iii6', 'VI64', 'bvi', 'bvi', 'VI64', 'VI53', 'vii', 'IV53', 'I65', 'vi42', 'i', 'vi42', 'i43', 'i', 'vi42', 'i43', 'i', 'vi', 'i', 'vi42', 'V', 'i', 'I', 'i', 'vi42', 'I64', 'i']",Favola
0,0,210.0031500472507,a minor,"['-', '-', '-', 'I64', 'I64', 'I', 'I64', 'I', 'I64', 'I', 'iv', 'v42', 'III', 'i', 'I64', 'I', 'I64', 'I', 'I64', 'I', 'iv', 'v42', 'III', 'i', 'I64', 'V53', 'III53', 'VI53', 'V53', 'III53', 'VI53', 'bv', 'V7', 'v', 'III65', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'iv', 'I64', 'III', 'III', 'I64', 'I64', 'iv', 'I', 'I', 'iv', 'I', 'I64', 'v42', 'v7', 'i64', 'i53', 'V53', 'III53', 'VI53', 'bv', 'III53', 'vi7', 'v', 'V', 'bv', 'V', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'iv', 'I64', 'iv7', 'III', 'I43M7', 'i43', 'i43', 'i43', 'i43', 'i43']",FBI.1
0,0,135.000135000135,a minor,"['-', 'I', 'i', 'i', 'I', 'i', 'i', 'iv', 'IV53', 'i', 'I', 'iv', 'i', 'i', 'i', 'iv', 'IV53', 'v', 'i', 'i', 'bIII53', 'bVI53', 'V53', 'bIII53', 'vi', 'v', 'v', 'V53', 'i', 'I', 'i', 'i', 'i', 'i', 'i', 'IV53', 'v7', 'i', 'i', 'I', 'i', 'iv', 'i', 'IV53', 'IV64', 'v7', 'i', 'V53', 'bIII53', 'bVI53', 'bIII53', 'bvi', 'bv', 'V53', 'bv', 'v', 'I', 'i', 'i', 'iv', 'i', 'i', 'iv', 'IV53', 'i', 'i', 'I53', 'i', 'i', 'I53', 'I64', 'i', 'i', 'i43']",FBI
0,0,80.0,g minor,"['#vi42', 'v42', '#vi42', 'v42', '#iii42', 'ii42', '#iii42', 'i42', 'VII', 'vii', 'v7', 'vii', 'ii', 'vii', 'v7', 'vii', 'i', 'vii', 'v', 'vii', 'v', 'vii', 'v53', 'i65', 'i65', 'v', 'i65', 'v', 'III7', 'v', 'i65', 'v', 'v', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v53', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v', 'v53', 'III53', 'i65', 'iv42', 'IV53', 'v', 'v', 'v', 'v53', 'III53', 'iii', 'iv', 'iv', 'v', 'v', 'iii', 'iv42', 'v', 'iv', 'iii', 'vii', 'v', 'v53', 'iii', 'iv42', 'v', 'iv', 'iii', 'vii', 'v', 'v', 'v', 'iii', 'iv42', 'v42', 'v', 'III53', 'iv42', 'iv', 'v42', 'iii', 'iv42', 'vii', 'i', 'III53', 'ii65', 'iv7', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'v', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v53', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v', 'III', 'i53', 'III7', 'v', 'III', 'i53', 'III', 'v', '#vi43', '#vi', 'ii42', 'v', '#vi43', '#vi', 'i', 'v7', 'v', 'III53', 'v42', 'v', 'v53', 'III7', 'v42', 'V7', '#vii', 'v7', '#vii', '#vii', '#vii', 'v7', '#vii53', 'V53', 'i43', 'III53', '#vi43', 'iv43', 'ii42', 'v', 'v', 'v', 'i', 'i65', '#vi64', 'iv43', 'ii42', 'v', 'v', 'v', 'i', 'i65', '#vi64', 'iv43', 'ii42', 'v', 'v', 'v', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v53', 'i', 'III7', 'i', 'III7', 'ii65', 'v42', 'i42', 'v', 'iii', 'iv42', 'v42', 'v', 'III53', 'iv42', 'iv', 'v42', 'iii', 'iv42', 'vii', 'i', 'III53', 'ii65', 'iv7', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'iii', 'v', 'v', 'vii', 'v7', 'vii', 'ii', 'vii', 'v7', 'vii', 'i', 'vii', 'i43', 'v']",Fear of the Dark
0,0,115.00201253521936,C major,"['-', 'i', 'i', 'i', 'i', 'vi', 'IV', 'vi65', 'vi65', 'vi', 'IV', 'vi65', 'vi65', 'ii42', 'ii65', 'vi42', 'ii42', 'ii6', 'I', 'iii', 'ii42', 'I', 'ii65', 'i', 'I', 'ii42', 'vii', 'i', 'I', 'i', 'iv', 'i', 'I53', 'IV53', 'ii7', 'i', 'I53', 'IV53', 'ii7', 'i', 'I53', 'IV53', 'ii53', 'V53', 'I', 'i', 'IV53', 'V53', 'I64', 'I53', 'IV53', 'V53', 'I53', 'I53', 'IV53', 'V53', 'I53', 'IV53', 'ii53', 'V53', 'i', 'iv', 'vi', 'v', 'vi', 'v', 'IV53', 'V53', 'I', 'IV43', 'iv7', 'v', 'I', 'IV43', 'iv7', 'v', 'I53', 'iv42', 'iv43', 'i', 'I53', 'iv42', 'iv43', 'i', 'I53', 'IV', 'I', 'v', 'I53', 'IV', 'I', 'ii53', 'I53', 'IV', 'I', 'v', 'I53', 'IV', 'I', 'v', 'I53', 'IV', 'I', 'v', 'I53', 'IV', 'I', 'V', 'i', 'i']",Feed the World
0,0,131.00007641671124,a minor,"['-', '-', 'vii', 'iv', 'vii', 'i', 'i', 'III53', 'iv', 'i6', 'i53', 'i42', '#vi7', 'iv42', 'i', 'i6', 'III', '#vi7', 'i7', 'i42', 'IV65M7', 'iv7', 'i7', 'i', '#vi', 'i', 'i7', 'i43', 'iii', 'iv', 'vii', 'i7', 'iii', 'III', 'vii', 'i7', 'iii', 'i', 'v43', 'i42', 'VI', 'VII', 'i7', 'bii42', 'i53', 'i6', 'iv43', 'III53', 'iv', 'i6', 'i53', 'i42', '#vi53', 'iv', 'iv43', 'III53', 'iv', 'i65', 'i53', 'i42', 'iv43', 'i', 'i', 'i', 'IV64', 'IV', 'i', 'i', 'III53', 'IV53', 'vii', 'i7', 'iii', 'III', 'vii', 'i7', 'iii', 'III', 'III42', 'i7', 'iii', 'iii', 'III42', 'i7', 'III', 'iii', 'v43', 'iii43', 'VI', 'VII53', 'VI', 'i53', 'iv64', 'i53', 'i53', 'i65', 'IV53', 'i', 'i53', 'III64', 'IV7', 'IV53', 'i7', 'i6', 'ii65', 'i', 'i53', 'III64', 'IV7', 'IV53', 'i', 'i', 'IV64', 'IV', 'i', 'i', 'III53', 'IV53', 'vii', 'i7', 'iii', 'III', 'vii', 'i7', 'III', 'i', 'ii', 'i', 'VI53', 'VII53', 'IV53', 'iv', 'iv53', 'iv53', 'VII64', 'VII64', 'i', 'i65', 'iv53', 'iv53', 'vii', 'vii', 'iv7', 'vi', 'VI', 'vii', 'vii42']",Feel Like Makin' Love.1
0,0,120.0,E- major,"['-', '-', 'V', 'V', 'V7', '#iii', 'v', 'iii42', 'V7', '#v', 'iii', 'vii65', 'iii', 'iii53', 'iii7', 'iii7', '#iii', '#iii42', 'iii', 'v', 'V7', '#iii', 'v', 'iii42', 'V', '#i7', 'iii7', 'vii65', 'v', 'iii42', 'iii7', 'iii7', 'v', '#iii', 'iii', 'iii', 'V7', 'iii7', 'v', 'v', 'V7', '#i7', 'iii7', 'vii7', 'v', 'iii53', 'iii7', 'iii7', '#iii', '#iii', 'iii', 'v', 'vii65', 'iii', 'iii', 'iii42', 'vii65', '#iii7', 'iii', 'vii65', 'v', 'iii53', 'iii7', 'iii7', 'v', 'III', 'v', 'iii42', 'V', '#iii', 'v', 'iii42', 'V', '#v', 'iii7', 'vii65', 'v', 'iii53', 'iii7', 'iii7', 'v', '#iii42', 'v', 'iii42', 'V7', '#iii', 'v', 'iii42', 'V7', '#v', 'iii7', 'vii65', 'iii', 'iii42', 'iii7', 'iii7', 'v', '#iii', 'iii', 'iii42', 'V7', '#iii', 'v', 'iii42', 'V7', 'vii43']",Feel Like Makin' Love
0,0,90.00009000009,E- major,"['-', '-', 'I7', 'i', 'I7', 'ii43', 'i', 'i', 'I7', '#vi7', 'i', 'i', 'I7', '#vi64', 'vi6', 'iii7', 'i', 'vi7', 'vi6', 'iii7', '#vi7', 'vi7', 'i', 'vi64', 'vi64', 'iii6', 'VI7M7', 'vi64', 'vi64', 'iii6', '#vi64', 'vi6', 'V53', 'vi', 'vi7', 'vi6', 'iii7', 'i', 'vi65', 'vii6', 'i', 'i', 'iii53', '#vi7', 'i', 'i', 'I7', '#vi64', 'vi', 'iii7', 'i', 'vi7', 'vi', 'iii53', '#vi7', 'vi65', 'i', 'vi64', 'vi64', 'iii6', 'VI7M7', 'vi64', 'vi64', 'iii6', '#vi53', 'vi6', 'V53', 'vi64', 'vi7', 'vi6', 'V53', '#iii42', 'vi7', 'vii6', 'vi64', 'vi64', 'iii6', 'VI7M7', 'vi64', 'vi64', 'iii6', '#vi64', 'vi6', 'V53', 'vi', 'vi7', 'vi6', 'iii7', 'i', 'vi65', 'vii6']",Feel Like Making Love
0,0,81.000081000081,C major,"['-', '-', 'ii42', 'V53', 'ii65', 'V53', 'iv', 'iii42', 'IV53', 'V53', 'bVII53', 'i43', 'IV', 'V53', 'bVII', 'vi43', 'ii53', 'iii7', 'bVII', 'vi', 'ii', 'vi42', 'bVII', 'V53', 'ii7', 'V53', 'bvii', 'V53', 'IV53', 'V53', 'bvii', 'iii', 'ii', 'iii', 'ii', 'iii', 'ii', 'iii', 'bvii', 'vi', 'V', 'IV53', 'V', 'ii42', 'V53', 'iv', 'I53', 'V', 'IV53', 'i', 'bVII53', 'i', 'i', 'i', 'bVII', 'iii53', 'ii', 'iii53', 'bvii', 'iii', 'ii', 'iii', 'bvii', 'iii53', 'ii53', 'iii', 'i7', 'iii', 'ii', 'iii', 'bvii', 'iii53', 'ii53', 'iii', 'i7', 'iii53', 'ii', 'iii', 'i7', 'iii53', 'ii53', 'iii53', 'i42', 'i']",Feel So High
0,0,120.0,e- minor,"['-', '#ii42', '#ii42', '#vi', 'i53', '#vi65', '#vi', 'i', 'i', '#vi', 'ii', 'i', 'V', 'v', '#vi42', 'i', 'V', 'V', 'V', 'i', 'V', 'V53', '#vi', 'i', 'i', 'v', '#vi', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', '#vi64', 'V', 'V', 'i', '#ii42', 'i', 'i', '#v', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i6', 'i', '##iii65', '#vi', '#vi43', 'i', '##iii65', '#vi', '#vi43', 'i', '##iii65', '#vi', '#vi43', 'i', '##iii65', '#vi', '#vi43', 'ii42', 'ii42', 'ii42', 'ii42', 'i', '#iv', 'i', 'i', 'i', 'i', 'i', '#vi', 'i53', '#vi65', '#vi', 'i53', 'i53', '#vi65', '#vi', 'i53', 'i53', '#vi', '#vi6', '#vi6', 'i53', '#vi', '#vi6', '#vi6', 'i53', '#vi', '#vi6', '#vi6', 'i', '#vi', '#vi64', '#vi6']",Feel the Beat
0,0,139.00150584964672,d minor,"['-', '-', 'v', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i65', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i7', 'v53', 'IV', 'v53', 'IV', 'v53', 'IV', 'v53', 'IV', 'v53', 'ii7', 'v53', 'ii7', 'v53', 'ii7', 'v53', 'ii7', 'i', 'v53', 'ii', 'IV', 'i6', 'v53', 'ii', 'IV', 'i6', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i7', 'v53', 'IV', 'v53', 'IV', 'v53', 'IV', 'v53', 'IV', 'v53', 'ii7', 'v53', 'ii7', 'v53', 'ii7', 'v53', 'ii7', '#vi42', 'v53', 'ii', 'IV', 'i6', 'v53', 'ii', 'IV', 'i6', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii53', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i53', 'v53', 'ii', 'IV53', 'i7']",Feel the Heat of the Night
0,0,200.0,D major,"['-', '-', 'IV', 'V6', 'v43', 'v', 'V65M7', 'v', 'V53', 'V6', 'I64', 'iii53', 'biii', 'bii', 'vi53', 'I42', 'V53', 'I64', 'iii', '#iv65', 'iii65', 'vi42', 'I64', 'v', 'V64', 'IV53', 'bVI53', 'V64', 'IV', 'IV53', 'bVI53', 'V64', 'V6', 'I7', '#iv', 'iii', 'vi53', 'I64', 'v', 'V', 'I64', 'iii6', 'iii', 'vi53', 'I64', 'V', 'v', 'V6', 'v', 'V6', 'v6', 'V6', 'v6', 'V6', 'v7', 'V6', 'I64', 'I42', 'biii', 'iii65', 'vi53', 'I42', 'v', 'V', 'iii', 'iii53', '#iv65', 'iii65', 'vi42', 'I64', 'V53', 'IV53', 'bVI6', 'V53', 'V64', 'IV53', 'bVI6', 'V53', 'V53', 'I53', 'iii64', '#iv', 'iii', 'vi42', 'iii', 'V53', 'I64', 'iii6', 'iii', 'bii', 'vi53', 'iii', 'V6', 'v43', 'V6', 'v42', 'V6', 'v7', 'v', 'V53', 'v', 'V53', 'V6']",Feel the Need In Me
0,0,99.000099000099,d minor,"['i53', 'i53', 'III64', 'i', 'v']",Feel
0,0,92.000552003312,F major,"['-', '-', 'V53', 'i', 'V6', 'I53', 'V64', 'I53', 'V53', 'i', 'V', 'I53', 'V53', 'I53', 'V53', 'I53', 'V53', 'I53', 'V6', 'I53', 'V6', 'I53', 'V6', 'I53', 'V53', 'I53', 'V65', 'I42M7', 'V53', 'I42M7', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V53', 'I53', 'V', 'I53', 'V6', 'I53', 'V6', 'I53', 'V6', 'I', 'V6', 'I42M7', 'V6', 'I53', 'V53', 'I53', 'V6', 'I53', 'V6', 'I', 'V53', 'I42M7', 'V', 'I53', 'V', 'I53', 'V53', 'I53', 'V53', 'I53', 'V', 'I53', 'V53', 'I53', 'V53', 'I53', 'V64', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V53', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V6', 'I53', 'V53', 'I53', 'V53', 'I53', 'V53']",Feelin' All Right
0,0,88.00105601267215,F major,"['-', '-', 'V7M7', 'I65M7', 'V', 'I65M7', 'v7', 'i43', 'V', 'vi65', 'v7', 'vi', 'V', 'vi', 'v7', 'i43', 'V', 'i43', 'V7M7', 'I43M7', 'V7M7', 'I65', 'V7M7', 'I43M7', 'vii43', 'I43M7', 'V64', 'I6', 'vii6', 'I64', 'vii6', 'I43M7', 'vii6', 'I42M7', 'V7M7', 'I43M7', 'V64', 'I42M7', 'V42M7', 'I43M7', 'V7M7', 'I42M7', 'V64', 'I43M7', 'V7M7', 'I42', 'V42M7', 'i42', 'V42M7', 'bVII', 'vii6', 'bVII', 'V42M7', 'bVII', 'V7M7', 'I64', 'v53', 'I64', 'V', 'I6', 'V53', 'I65M7', 'V7M7', 'I6', 'V53', 'I6', 'V53', 'I6', 'V7M7', 'I65', 'V53', 'I43M7', 'V53', 'I65', 'V', 'I43M7', 'V42M7', 'I6', 'V', 'I65', 'V53', 'I42M7', 'V53', 'I43M7', 'V42M7', 'I43M7', 'V53', 'I43M7', 'V53', 'I43M7', 'V53', 'I43M7', 'V7M7', 'I43M7', 'V7']",Feelin' Alright
0,0,145.9999659333413,e minor,"['-', '-', '-', 'V64', 'V64', 'V64', 'IV53', 'IV53', 'IV53', 'vii', 'V53', 'V53', 'IV53', 'IV53', 'IV53', 'I53', 'I53', 'bVII', 'bVII42', 'I6', 'I53', 'bIII53', 'bVII53', 'ii42', 'I6', 'ii42', 'I53', 'I6', 'I6', 'bIII53', 'bVII53', 'ii42', 'I6', 'ii42', 'I53', 'vi6', 'vi6', 'ii6', 'ii64', 'vi6', 'vi6', 'vii6', 'V64', 'V64', 'I6', 'I6', 'bIII53', 'bVII53', 'ii42', 'I6', 'ii42', 'I53', 'I6', 'I6', 'bIII53', 'bVII53', 'ii42', 'I6', 'ii42', 'I53', 'vi6', 'vi6', 'ii6', 'ii64', 'vi6', 'vi6', 'vii6', 'V64', 'V64', 'IV6', 'IV53', 'IV', 'vii', 'V53', 'V53', 'IV53', 'IV53', 'IV53', 'I53', 'I53', 'bVII', 'IV', 'V53', 'V53', 'II7M7', 'II7M7', 'V53', 'V64', 'VI53', '#iv42', 'VI64', 'VI53', 'VI64', 'VI53', 'III53', 'III53', 'vii7', 'bvii', 'iv', '#i42', 'VI53', 'VI53', 'III53', 'III53', 'vii7', 'bvii', 'iv']",Feelin' Stronger Every Day
